date,product,region,quantity,sales
2024-01-31,태블릿,서울,1,663188
2024-01-31,태블릿,서울,4,2275600
2024-01-31,태블릿,서울,4,2097524
2024-01-31,노트북,인천,1,2167969
2024-01-31,스마트폰,인천,5,3717500
2024-01-31,이어폰,인천,4,488652
2024-01-31,태블릿,인천,1,483568
2024-02-01,노트북,광주,3,6742929
2024-02-01,스마트폰,광주,1,1169737
2024-02-01,이어폰,광주,2,200056
2024-02-01,태블릿,광주,5,2657885
2024-02-01,노트북,대구,2,2189768
2024-02-01,스마트폰,대구,4,3357280
2024-02-01,이어폰,대구,4,679924
2024-02-01,태블릿,대구,4,2187844
2024-02-01,노트북,부산,2,1659072
2024-02-01,스마트폰,부산,3,3987537
2024-02-01,이어폰,부산,5,1212965
2024-02-01,이어폰,부산,4,807712
2024-02-01,태블릿,부산,2,968038
2024-02-01,노트북,서울,4,8579716
2024-02-01,노트북,서울,5,9497875
2024-02-01,스마트폰,서울,4,5729824
2024-02-01,이어폰,서울,3,345579
2024-02-01,태블릿,서울,4,2344360
2024-02-01,태블릿,서울,2,836236
2024-02-01,노트북,인천,5,4119910
2024-02-01,스마트폰,인천,3,3556308
2024-02-01,이어폰,인천,3,341211
2024-02-01,태블릿,인천,1,788002
2024-02-02,노트북,광주,1,1934902
2024-02-02,스마트폰,광주,1,1479981
2024-02-02,이어폰,광주,2,202006
2024-02-02,태블릿,광주,4,1333104
2024-02-02,태블릿,광주,3,2186184
2024-02-02,노트북,대구,4,4175088
2024-02-02,스마트폰,대구,2,2503484
2024-02-02,스마트폰,대구,5,5062865
2024-02-02,이어폰,대구,2,598178
2024-02-02,태블릿,대구,1,775458
2024-02-02,노트북,부산,3,2891379
2024-02-02,스마트폰,부산,5,3088295
2024-02-02,이어폰,부산,5,542825
2024-02-02,태블릿,부산,5,2559880
2024-02-02,노트북,서울,5,7917740
2024-02-02,스마트폰,서울,4,4944152
2024-02-02,이어폰,서울,2,145846
2024-02-02,태블릿,서울,5,2645105
2024-02-02,노트북,인천,5,8848385
2024-02-02,스마트폰,인천,3,3775242
2024-02-02,이어폰,인천,5,341440
2024-02-02,태블릿,인천,1,528486
2024-02-03,노트북,광주,5,12724875
2024-02-03,스마트폰,광주,4,4436840
2024-02-03,이어폰,광주,4,537556
2024-02-03,태블릿,광주,4,3392308
2024-02-03,태블릿,광주,4,2831928
2024-02-03,노트북,대구,1,2620054
2024-02-03,스마트폰,대구,5,7105630
2024-02-03,이어폰,대구,4,219128
2024-02-03,태블릿,대구,1,421660
2024-02-03,노트북,부산,2,1716974
2024-02-03,스마트폰,부산,3,3107334
2024-02-03,이어폰,부산,2,341454
2024-02-03,태블릿,부산,2,1140436
2024-02-03,노트북,서울,4,6968528
2024-02-03,스마트폰,서울,4,4193520
2024-02-03,이어폰,서울,3,270165
2024-02-03,태블릿,서울,5,2302775
2024-02-03,노트북,인천,5,6674745
2024-02-03,스마트폰,인천,1,663493
2024-02-03,이어폰,인천,3,460422
2024-02-03,이어폰,인천,2,295290
2024-02-03,태블릿,인천,5,3288130
2024-02-04,노트북,광주,3,3289788
2024-02-04,스마트폰,광주,2,1860300
2024-02-04,이어폰,광주,4,1170820
2024-02-04,태블릿,광주,3,1819746
2024-02-04,노트북,대구,1,1356884
2024-02-04,스마트폰,대구,1,1411392
2024-02-04,이어폰,대구,2,423582
2024-02-04,태블릿,대구,5,2596655
2024-02-04,노트북,부산,3,3072213
2024-02-04,스마트폰,부산,2,1097296
2024-02-04,이어폰,부산,5,734645
2024-02-04,태블릿,부산,1,532461
2024-02-04,노트북,서울,3,6657459
2024-02-04,스마트폰,서울,4,5595312
2024-02-04,이어폰,서울,3,409632
2024-02-04,태블릿,서울,5,2221230
2024-02-04,노트북,인천,3,4293696
2024-02-04,스마트폰,인천,5,7303775
2024-02-04,이어폰,인천,5,774725
2024-02-04,이어폰,인천,1,172221
2024-02-04,태블릿,인천,4,2764784
2024-02-04,태블릿,인천,3,1907145
2024-02-05,노트북,광주,1,2170983
2024-02-05,스마트폰,광주,1,598042
2024-02-05,이어폰,광주,1,119854
2024-02-05,태블릿,광주,4,1435360
2024-02-05,노트북,대구,1,835077
2024-02-05,스마트폰,대구,5,6286365
2024-02-05,이어폰,대구,4,495948
2024-02-05,이어폰,대구,1,80496
2024-02-05,이어폰,대구,5,540325
2024-02-05,태블릿,대구,1,826611
2024-02-05,노트북,부산,5,8781605
2024-02-05,스마트폰,부산,3,1690158
2024-02-05,이어폰,부산,4,152988
2024-02-05,태블릿,부산,5,4033380
2024-02-05,노트북,서울,2,4621212
2024-02-05,스마트폰,서울,5,5060180
2024-02-05,이어폰,서울,1,33346
2024-02-05,이어폰,서울,4,408340
2024-02-05,이어폰,서울,2,131268
2024-02-05,태블릿,서울,1,849395
2024-02-05,태블릿,서울,1,377941
2024-02-05,노트북,인천,3,4629948
2024-02-05,스마트폰,인천,3,4000653
2024-02-05,이어폰,인천,5,787550
2024-02-05,태블릿,인천,4,3125176
2024-02-06,노트북,광주,2,4590992
2024-02-06,스마트폰,광주,1,586023
2024-02-06,이어폰,광주,3,657330
2024-02-06,태블릿,광주,2,1417096
2024-02-06,노트북,대구,1,1850238
2024-02-06,스마트폰,대구,3,1668912
2024-02-06,이어폰,대구,5,1189930
2024-02-06,태블릿,대구,1,657137
2024-02-06,노트북,부산,1,1234442
2024-02-06,스마트폰,부산,5,3255975
2024-02-06,스마트폰,부산,4,5895980
2024-02-06,이어폰,부산,4,815684
2024-02-06,태블릿,부산,2,1788446
2024-02-06,노트북,서울,3,5960061
2024-02-06,노트북,서울,1,1907630
2024-02-06,스마트폰,서울,1,740927
2024-02-06,스마트폰,서울,2,2890106
2024-02-06,이어폰,서울,3,141750
2024-02-06,태블릿,서울,4,2337052
2024-02-06,태블릿,서울,1,377959
2024-02-06,노트북,인천,3,7329657
2024-02-06,스마트폰,인천,4,4057740
2024-02-06,이어폰,인천,2,458534
2024-02-06,태블릿,인천,4,3011300
2024-02-07,노트북,광주,1,1629826
2024-02-07,스마트폰,광주,3,4147485
2024-02-07,이어폰,광주,3,767298
2024-02-07,태블릿,광주,3,2284821
2024-02-07,노트북,대구,5,6545335
2024-02-07,스마트폰,대구,5,5232085
2024-02-07,이어폰,대구,3,512166
2024-02-07,태블릿,대구,2,1163962
2024-02-07,노트북,부산,3,5886849
2024-02-07,스마트폰,부산,1,1125920
2024-02-07,이어폰,부산,3,740865
2024-02-07,태블릿,부산,4,1251760
2024-02-07,노트북,서울,3,5198034
2024-02-07,스마트폰,서울,3,3894987
2024-02-07,이어폰,서울,4,1194664
2024-02-07,태블릿,서울,2,1503828
2024-02-07,노트북,인천,4,5514932
2024-02-07,스마트폰,인천,4,3257252
2024-02-07,이어폰,인천,4,530092
2024-02-07,태블릿,인천,3,1675704
2024-02-08,노트북,광주,4,7760424
2024-02-08,스마트폰,광주,1,1329130
2024-02-08,이어폰,광주,1,160144
2024-02-08,태블릿,광주,5,1945550
2024-02-08,노트북,대구,4,9142212
2024-02-08,스마트폰,대구,2,1919506
2024-02-08,이어폰,대구,4,411876
2024-02-08,태블릿,대구,1,729016
2024-02-08,노트북,부산,4,8030824
2024-02-08,스마트폰,부산,2,1683432
2024-02-08,이어폰,부산,1,134752
2024-02-08,이어폰,부산,5,621665
2024-02-08,태블릿,부산,4,2730984
2024-02-08,노트북,서울,5,5427365
2024-02-08,스마트폰,서울,3,2508723
2024-02-08,이어폰,서울,2,477584
2024-02-08,태블릿,서울,4,2517780
2024-02-08,노트북,인천,2,4599918
2024-02-08,스마트폰,인천,4,5309624
2024-02-08,이어폰,인천,5,1200685
2024-02-08,태블릿,인천,5,4012570
2024-02-09,노트북,광주,3,5922264
2024-02-09,스마트폰,광주,4,3937992
2024-02-09,이어폰,광주,4,949596
2024-02-09,태블릿,광주,2,990880
2024-02-09,노트북,대구,4,4077020
2024-02-09,노트북,대구,3,5017089
2024-02-09,스마트폰,대구,1,621707
2024-02-09,스마트폰,대구,2,1730498
2024-02-09,스마트폰,대구,3,2579193
2024-02-09,이어폰,대구,4,324728
2024-02-09,태블릿,대구,4,2660876
2024-02-09,노트북,부산,5,9850985
2024-02-09,스마트폰,부산,5,6105340
2024-02-09,이어폰,부산,5,1461940
2024-02-09,태블릿,부산,4,3142224
2024-02-09,노트북,서울,5,4464480
2024-02-09,스마트폰,서울,5,5881820
2024-02-09,이어폰,서울,1,35530
2024-02-09,태블릿,서울,3,2254095
2024-02-09,노트북,인천,3,2822622
2024-02-09,스마트폰,인천,3,1640559
2024-02-09,이어폰,인천,2,315760
2024-02-09,태블릿,인천,3,1244025
2024-02-10,노트북,광주,2,2697710
2024-02-10,스마트폰,광주,2,2113192
2024-02-10,이어폰,광주,5,444970
2024-02-10,태블릿,광주,4,3599040
2024-02-10,노트북,대구,2,3773502
2024-02-10,스마트폰,대구,5,3339550
2024-02-10,이어폰,대구,4,704712
2024-02-10,태블릿,대구,5,2488285
2024-02-10,노트북,부산,5,10669540
2024-02-10,스마트폰,부산,4,4604544
2024-02-10,스마트폰,부산,1,867244
2024-02-10,이어폰,부산,3,271464
2024-02-10,태블릿,부산,3,1225884
2024-02-10,노트북,서울,2,3621002
2024-02-10,노트북,서울,4,3417680
2024-02-10,스마트폰,서울,2,1683264
2024-02-10,이어폰,서울,3,407421
2024-02-10,태블릿,서울,1,844020
2024-02-10,노트북,인천,1,1697036
2024-02-10,스마트폰,인천,4,2519332
2024-02-10,이어폰,인천,4,1075312
2024-02-10,태블릿,인천,4,3069720
2024-02-11,노트북,광주,4,7995380
2024-02-11,스마트폰,광주,3,3201513
2024-02-11,이어폰,광주,3,202758
2024-02-11,태블릿,광주,1,816026
2024-02-11,노트북,대구,5,7222010
2024-02-11,스마트폰,대구,2,1841336
2024-02-11,이어폰,대구,4,268484
2024-02-11,태블릿,대구,5,1939945
2024-02-11,노트북,부산,1,2600807
2024-02-11,스마트폰,부산,2,2863908
2024-02-11,이어폰,부산,2,296582
2024-02-11,태블릿,부산,5,3650815
2024-02-11,노트북,서울,5,11413195
2024-02-11,스마트폰,서울,4,4217672
2024-02-11,이어폰,서울,1,262977
2024-02-11,태블릿,서울,2,1323782
2024-02-11,노트북,인천,2,2572930
2024-02-11,스마트폰,인천,3,4053342
2024-02-11,이어폰,인천,4,1026592
2024-02-11,태블릿,인천,2,1214934
2024-02-12,노트북,광주,1,1016429
2024-02-12,스마트폰,광주,3,2656248
2024-02-12,이어폰,광주,1,34443
2024-02-12,태블릿,광주,2,899584
2024-02-12,노트북,대구,2,1817210
2024-02-12,스마트폰,대구,4,4623972
2024-02-12,이어폰,대구,1,79903
2024-02-12,이어폰,대구,1,141894
2024-02-12,태블릿,대구,2,1500162
2024-02-12,노트북,부산,4,3336576
2024-02-12,노트북,부산,1,1131315
2024-02-12,스마트폰,부산,4,3914772
2024-02-12,이어폰,부산,3,483828
2024-02-12,태블릿,부산,2,876640
2024-02-12,태블릿,부산,3,1400097
2024-02-12,태블릿,부산,3,1193622
2024-02-12,노트북,서울,2,3674984
2024-02-12,스마트폰,서울,3,2515644
2024-02-12,스마트폰,서울,3,2562483
2024-02-12,이어폰,서울,1,54087
2024-02-12,태블릿,서울,4,2641748
2024-02-12,노트북,인천,2,3778706
2024-02-12,스마트폰,인천,4,2038952
2024-02-12,이어폰,인천,2,560904
2024-02-12,태블릿,인천,1,742828
2024-02-13,노트북,광주,2,3222516
2024-02-13,노트북,광주,5,8413070
2024-02-13,스마트폰,광주,3,3218688
2024-02-13,이어폰,광주,5,327030
2024-02-13,태블릿,광주,1,317500
2024-02-13,노트북,대구,5,6987610
2024-02-13,스마트폰,대구,1,1389079
2024-02-13,이어폰,대구,5,1485680
2024-02-13,태블릿,대구,2,1685798
2024-02-13,노트북,부산,1,2036426
2024-02-13,스마트폰,부산,4,3474444
2024-02-13,이어폰,부산,3,222510
2024-02-13,태블릿,부산,2,1119644
2024-02-13,노트북,서울,3,6945147
2024-02-13,스마트폰,서울,2,2317178
2024-02-13,이어폰,서울,2,150898
2024-02-13,태블릿,서울,5,3819365
2024-02-13,노트북,인천,1,2443751
2024-02-13,스마트폰,인천,2,2037854
2024-02-13,이어폰,인천,5,181630
2024-02-13,태블릿,인천,5,1872305
2024-02-14,노트북,광주,4,5481536
2024-02-14,스마트폰,광주,5,2834870
2024-02-14,이어폰,광주,4,1191184
2024-02-14,이어폰,광주,3,177198
2024-02-14,이어폰,광주,4,469972
2024-02-14,태블릿,광주,1,820248
2024-02-14,노트북,대구,4,4172964
2024-02-14,스마트폰,대구,4,4568156
2024-02-14,이어폰,대구,1,101938
2024-02-14,태블릿,대구,2,850490
2024-02-14,노트북,부산,5,6130680
2024-02-14,스마트폰,부산,2,2124890
2024-02-14,이어폰,부산,4,620456
2024-02-14,태블릿,부산,1,625236
2024-02-14,노트북,서울,1,2455261
2024-02-14,스마트폰,서울,4,4124876
2024-02-14,이어폰,서울,4,292860
2024-02-14,이어폰,서울,5,550240
2024-02-14,태블릿,서울,4,2976600
2024-02-14,노트북,인천,3,5690463
2024-02-14,스마트폰,인천,5,6605105
2024-02-14,이어폰,인천,3,275685
2024-02-14,태블릿,인천,3,1299288
2024-02-15,노트북,광주,2,4672172
2024-02-15,스마트폰,광주,5,6487115
2024-02-15,이어폰,광주,2,423250
2024-02-15,태블릿,광주,4,1300284
2024-02-15,노트북,대구,1,1176112
2024-02-15,스마트폰,대구,2,2686818
2024-02-15,이어폰,대구,4,712040
2024-02-15,태블릿,대구,4,1489096
2024-02-15,노트북,부산,2,1748324
2024-02-15,스마트폰,부산,5,6710635
2024-02-15,스마트폰,부산,4,2941684
2024-02-15,이어폰,부산,1,225458
2024-02-15,태블릿,부산,3,1753302
2024-02-15,노트북,서울,1,2003581
2024-02-15,스마트폰,서울,1,739499
2024-02-15,이어폰,서울,1,277340
2024-02-15,태블릿,서울,1,556430
2024-02-15,노트북,인천,1,1959916
2024-02-15,스마트폰,인천,4,2033424
2024-02-15,이어폰,인천,4,892324
2024-02-15,태블릿,인천,3,1663101
2024-02-16,노트북,광주,5,5142660
2024-02-16,스마트폰,광주,2,1221580
2024-02-16,이어폰,광주,5,1089225
2024-02-16,태블릿,광주,4,1706404
2024-02-16,노트북,대구,1,1859958
2024-02-16,스마트폰,대구,2,2336338
2024-02-16,이어폰,대구,4,394112
2024-02-16,태블릿,대구,5,1826540
2024-02-16,노트북,부산,2,4584886
2024-02-16,스마트폰,부산,3,1792635
2024-02-16,이어폰,부산,3,811092
2024-02-16,태블릿,부산,5,3665605
2024-02-16,노트북,서울,1,1502582
2024-02-16,스마트폰,서울,1,1295794
2024-02-16,이어폰,서울,2,309736
2024-02-16,태블릿,서울,3,1226994
2024-02-16,노트북,인천,3,7438302
2024-02-16,스마트폰,인천,4,4939056
2024-02-16,이어폰,인천,2,138314
2024-02-16,태블릿,인천,4,2340664
2024-02-17,노트북,광주,2,2364092
2024-02-17,스마트폰,광주,4,5547272
2024-02-17,이어폰,광주,5,1348320
2024-02-17,태블릿,광주,3,2498508
2024-02-17,노트북,대구,1,998615
2024-02-17,스마트폰,대구,2,1248288
2024-02-17,이어폰,대구,1,45554
2024-02-17,태블릿,대구,1,621455
2024-02-17,노트북,부산,5,4746060
2024-02-17,스마트폰,부산,3,4482048
2024-02-17,이어폰,부산,2,162402
2024-02-17,태블릿,부산,4,3751556
2024-02-17,노트북,서울,3,5260650
2024-02-17,스마트폰,서울,1,579135
2024-02-17,이어폰,서울,3,311550
2024-02-17,태블릿,서울,5,1681065
2024-02-17,노트북,인천,2,2156090
2024-02-17,스마트폰,인천,3,1803240
2024-02-17,이어폰,인천,4,1107560
2024-02-17,태블릿,인천,5,4047220
2024-02-18,노트북,광주,3,6749004
2024-02-18,스마트폰,광주,3,1608522
2024-02-18,이어폰,광주,1,238445
2024-02-18,태블릿,광주,1,919242
2024-02-18,노트북,대구,3,6174786
2024-02-18,스마트폰,대구,1,1430576
2024-02-18,이어폰,대구,2,241102
2024-02-18,이어폰,대구,3,711303
2024-02-18,태블릿,대구,4,2930844
2024-02-18,노트북,부산,2,1705608
2024-02-18,스마트폰,부산,2,1151000
2024-02-18,이어폰,부산,5,833220
2024-02-18,태블릿,부산,4,3432960
2024-02-18,노트북,서울,2,4650706
2024-02-18,스마트폰,서울,5,3976055
2024-02-18,이어폰,서울,4,914612
2024-02-18,태블릿,서울,4,2765632
2024-02-18,노트북,인천,5,9625575
2024-02-18,노트북,인천,2,5410210
2024-02-18,스마트폰,인천,4,4258264
2024-02-18,이어폰,인천,4,121400
2024-02-18,태블릿,인천,2,1009094
2024-02-19,노트북,광주,4,4595344
2024-02-19,스마트폰,광주,4,4068132
2024-02-19,이어폰,광주,4,593080
2024-02-19,태블릿,광주,4,1625420
2024-02-19,노트북,대구,5,6316250
2024-02-19,스마트폰,대구,5,3045835
2024-02-19,이어폰,대구,3,592557
2024-02-19,태블릿,대구,1,549556
2024-02-19,노트북,부산,2,3187056
2024-02-19,스마트폰,부산,3,3808947
2024-02-19,스마트폰,부산,3,1900602
2024-02-19,이어폰,부산,5,234885
2024-02-19,태블릿,부산,5,3553115
2024-02-19,노트북,서울,3,4298541
2024-02-19,스마트폰,서울,3,1929237
2024-02-19,이어폰,서울,5,1085395
2024-02-19,태블릿,서울,4,3243464
2024-02-19,태블릿,서울,3,1447992
2024-02-19,노트북,인천,1,2286809
2024-02-19,스마트폰,인천,3,2904975
2024-02-19,스마트폰,인천,1,778095
2024-02-19,이어폰,인천,1,30671
2024-02-19,태블릿,인천,3,1707375
2024-02-20,노트북,광주,2,4276764
2024-02-20,스마트폰,광주,3,1757748
2024-02-20,이어폰,광주,4,675752
2024-02-20,태블릿,광주,4,3175284
2024-02-20,노트북,대구,2,2396850
2024-02-20,스마트폰,대구,4,4924252
2024-02-20,이어폰,대구,3,557769
2024-02-20,태블릿,대구,5,2890750
2024-02-20,노트북,부산,1,1508733
2024-02-20,스마트폰,부산,5,5717265
2024-02-20,이어폰,부산,5,1288230
2024-02-20,태블릿,부산,4,1892048
2024-02-20,노트북,서울,1,1418468
2024-02-20,스마트폰,서울,1,834198
2024-02-20,이어폰,서울,4,457440
2024-02-20,태블릿,서울,3,1435104
2024-02-20,노트북,인천,5,9763630
2024-02-20,스마트폰,인천,4,2644200
2024-02-20,이어폰,인천,5,1409150
2024-02-20,태블릿,인천,1,608857
2024-02-21,노트북,광주,4,4893820
2024-02-21,스마트폰,광주,2,2749250
2024-02-21,이어폰,광주,4,953312
2024-02-21,태블릿,광주,1,391254
2024-02-21,노트북,대구,4,7692220
2024-02-21,스마트폰,대구,4,4402136
2024-02-21,이어폰,대구,1,293245
2024-02-21,태블릿,대구,1,713982
2024-02-21,노트북,부산,1,2201193
2024-02-21,스마트폰,부산,3,4042314
2024-02-21,이어폰,부산,5,309865
2024-02-21,태블릿,부산,5,2692820
2024-02-21,노트북,서울,2,3156172
2024-02-21,노트북,서울,4,6298764
2024-02-21,스마트폰,서울,2,1934858
2024-02-21,이어폰,서울,1,109235
2024-02-21,태블릿,서울,3,1611696
2024-02-21,태블릿,서울,3,2674965
2024-02-21,노트북,인천,5,11104465
2024-02-21,스마트폰,인천,5,3273050
2024-02-21,이어폰,인천,2,262086
2024-02-21,태블릿,인천,2,950568
2024-02-22,노트북,광주,1,1278061
2024-02-22,스마트폰,광주,2,1630152
2024-02-22,이어폰,광주,4,307248
2024-02-22,태블릿,광주,3,1747521
2024-02-22,노트북,대구,5,8960250
2024-02-22,스마트폰,대구,1,680564
2024-02-22,이어폰,대구,1,237509
2024-02-22,태블릿,대구,5,3606165
2024-02-22,노트북,부산,1,1021532
2024-02-22,스마트폰,부산,5,6587055
2024-02-22,이어폰,부산,4,673932
2024-02-22,태블릿,부산,5,3302860
2024-02-22,노트북,서울,5,8804125
2024-02-22,스마트폰,서울,1,1324758
2024-02-22,이어폰,서울,4,433820
2024-02-22,태블릿,서울,4,1671936
2024-02-22,노트북,인천,2,1806740
2024-02-22,스마트폰,인천,4,5862260
2024-02-22,이어폰,인천,3,530946
2024-02-22,태블릿,인천,3,1853328
2024-02-23,노트북,광주,2,2528412
2024-02-23,스마트폰,광주,2,2421228
2024-02-23,이어폰,광주,1,278563
2024-02-23,태블릿,광주,5,1605130
2024-02-23,노트북,대구,2,2749144
2024-02-23,스마트폰,대구,3,4090524
2024-02-23,이어폰,대구,2,450558
